name,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
13045.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13046.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False
13047.png,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False
13048.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13049.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13050.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13051.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13052.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13053.png,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13054.png,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13055.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13056.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13057.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13058.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13059.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13060.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13061.png,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False
13062.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13063.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13064.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13065.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13066.png,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False
13067.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13068.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13069.png,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13070.png,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False
13071.png,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False
13072.png,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False
13073.png,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False
13074.png,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False
13075.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13076.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13077.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13078.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13079.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13080.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13081.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
13082.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
13083.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
13084.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
13085.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False
13086.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False
13087.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False
13088.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
13089.png,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False
13090.png,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False
13091.png,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
13092.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13093.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13094.png,True,True,True,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False
13095.png,True,True,True,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False
13096.png,True,True,True,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False
13097.png,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False
13098.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13099.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13100.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
13101.png,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False
13102.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13103.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13104.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13105.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13106.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13107.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13108.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13109.png,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13110.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13111.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False
13112.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,False
13113.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13114.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13115.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13116.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13117.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False
13118.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13119.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13120.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13121.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13122.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13123.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False
13124.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13125.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13126.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13127.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13128.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13129.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13130.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False
13131.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
13132.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False
13133.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13134.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13135.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13136.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13137.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13138.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13139.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13140.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13141.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13142.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13143.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13144.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13145.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13146.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13147.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13148.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13149.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13150.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13151.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13152.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13153.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13154.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13155.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13156.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13157.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13158.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13159.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13160.png,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False
13161.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13162.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False
13163.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13164.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False
13165.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13166.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13167.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13168.png,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False
13169.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13170.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13171.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13172.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13173.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13174.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13175.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13176.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13177.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13178.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13179.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13180.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13181.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13182.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13183.png,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False
13184.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13185.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13186.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13187.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13188.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13189.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13190.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13191.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13192.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13193.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13194.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13195.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13196.png,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13197.png,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
13198.png,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
13199.png,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
13200.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13201.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13202.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13203.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13204.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13205.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13206.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13207.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13208.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13209.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13210.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13211.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13212.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13213.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13214.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13215.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13216.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13217.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13218.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13219.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13220.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13221.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13222.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13223.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13224.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13225.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13226.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13227.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13228.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13229.png,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
13230.png,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
13231.png,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
13232.png,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13233.png,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False
13234.png,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13235.png,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13236.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13237.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13238.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13239.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13240.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13241.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13242.png,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False
13243.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13244.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13245.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13246.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13247.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13248.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13249.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13250.png,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False
13251.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13252.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13253.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13254.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13255.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13256.png,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13257.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13258.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,False,False,False,False
13259.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13260.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13261.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13262.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13263.png,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False
13264.png,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13265.png,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False
13266.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13267.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13268.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13269.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13270.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13271.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13272.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13273.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13274.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13275.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13276.png,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
13277.png,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False
13278.png,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False
13279.png,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False
13280.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13281.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13282.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13283.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13284.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13285.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13286.png,True,True,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False
13287.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13288.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13289.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
13290.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13291.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13292.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13293.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13294.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13295.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13296.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13297.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13298.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13299.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13300.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13301.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13302.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13303.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13304.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13305.png,True,True,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False
13306.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False
13307.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13308.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13309.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13310.png,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False
13311.png,True,True,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False
13312.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13313.png,True,True,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False
13314.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13315.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13316.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13317.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13318.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13319.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13320.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13321.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13322.png,False,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
13323.png,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13324.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13325.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13326.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13327.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13328.png,True,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13329.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13330.png,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13331.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13332.png,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13333.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13334.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False
13335.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13336.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13337.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13338.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13339.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13340.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13341.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13342.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13343.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13344.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13345.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13346.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13347.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13348.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13349.png,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13350.png,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13351.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False
13352.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13353.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13354.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False
13355.png,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
13356.png,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False
13357.png,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
13358.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False
13359.png,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
13360.png,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
13361.png,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13362.png,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False
13363.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13364.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
13365.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13366.png,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
13367.png,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False
13368.png,True,True,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False
